date,open,high,low,close,volume,amount,return
2001-05-18,4858.1,4867.14,4836.57,4865.72,,25602690.0,0.0007363012994276996
2001-05-21,4864.97,4864.97,4831.34,4841.43,,27955168.0,-0.004992066950009422
2001-05-22,4846.49,4866.5,4841.51,4846.09,,13193254.0,0.0009625255348109096
2001-05-23,4855.97,4870.53,4799.3,4845.45,,15306922.0,-0.00013206523197062392
2001-05-24,4847.35,4852.17,4820.39,4831.93,,11653328.0,-0.0027902465199309834
2001-05-25,4825.2,4842.32,4795.09,4831.99,,11453818.0,1.2417398430830673e-05
2001-05-28,4836.81,4846.27,4794.87,4813.51,,12454743.0,-0.003824511226223515
2001-05-29,4811.27,4835.12,4784.89,4796.51,,8993294.0,-0.0035317263286043232
2001-05-30,4798.24,4879.85,4798.24,4879.6,,14170176.0,0.017323011939931465
2001-05-31,4889.66,4903.28,4851.12,4857.47,,12347856.0,-0.004535207803918362
2001-06-01,4862.18,4874.8,4836.57,4851.05,,13497646.0,-0.0013216756871375912
2001-06-04,4842.58,4856.14,4796.47,4804.67,,19512890.0,-0.009560816730398547
2001-06-05,4801.14,4831.24,4791.46,4810.07,,19192286.0,0.0011239065326025255
2001-06-06,4811.68,4830.16,4795.78,4829.43,,13899331.0,0.0040248894506733635
2001-06-07,4831.63,4835.95,4780.59,4785.08,,11806240.0,-0.009183278357901559
2001-06-08,4797.2,4797.2,4754.24,4782.01,,12461487.0,-0.0006415775702809379
2001-06-11,4780.97,4784.16,4718.78,4735.02,,10794000.0,-0.009826411906290411
2001-06-12,4731.79,4754.93,4719.55,4744.72,,10258566.0,0.002048565792752699
2001-06-13,4744.6,4794.31,4739.25,4793.54,,10506067.0,0.010289332141833363
2001-06-14,4799.82,4809.84,4732.82,4735.04,,15322538.0,-0.01220392444832008
2001-06-15,4722.39,4750.33,4706.51,4745.38,,10519438.0,0.0021837196729066477
2001-06-18,4748.6,4750.64,4650.89,4665.46,,12606364.0,-0.016841643872566592
2001-06-19,4662.31,4682.72,4640.89,4674.41,,7550525.0,0.001918353174177767
2001-06-20,4678.85,4684.25,4632.21,4646.41,,7206703.0,-0.0059900607777237935
2001-06-21,4648.52,4677.29,4636.62,4675.93,,8718122.0,0.00635329211154434
2001-06-22,4676.39,4725.45,4676.0,4723.97,,11255078.0,0.010273892038589194
2001-06-25,4733.81,4758.14,4727.51,4757.8,,12534178.0,0.007161349458188804
2001-06-26,4765.03,4766.57,4737.29,4753.89,,11478270.0,-0.0008218083988397185
2001-06-27,4758.49,4761.24,4729.28,4740.72,,10645351.0,-0.002770362797624659
2001-06-28,4744.6,4756.26,4706.6,4713.29,,10045091.0,-0.0057860409389292045
2001-06-29,4721.6,4731.0,4711.64,4716.89,,10991875.0,0.0007637976869661056
2001-07-02,4720.38,4733.33,4682.7,4690.64,,10320793.0,-0.005565107517877199
2001-07-03,4692.01,4701.52,4671.85,4700.83,,18188684.0,0.0021724114406562745
2001-07-04,4707.51,4726.52,4700.68,4707.2,,11072047.0,0.0013550798476014148
2001-07-05,4708.58,4718.18,4660.39,4675.68,,11700384.0,-0.006696125084976079
2001-07-06,4675.35,4688.97,4644.97,4648.18,,7795514.0,-0.005881497450638151
2001-07-09,4658.14,4666.17,4636.93,4642.6,,8080184.0,-0.001200469861322051
2001-07-10,4644.77,4687.12,4644.77,4687.1,,6840948.0,0.009585146254253996
2001-07-11,4691.77,4697.22,4635.3,4638.59,,7901589.0,-0.010349683172964141
2001-07-12,4637.41,4656.16,4610.07,4644.68,,7335033.0,0.001312898962831488
2001-07-13,4648.8,4679.74,4632.46,4634.5,,5650991.0,-0.002191754867934992
2001-07-16,4678.89,4692.68,4603.05,4609.08,,8132396.0,-0.0054849498327759205
2001-07-17,4610.14,4611.21,4539.26,4574.56,,8089576.0,-0.0074895640778636086
2001-07-18,4581.58,4620.54,4581.58,4608.3,,5007235.0,0.007375572732678082
2001-07-19,4612.75,4615.59,4552.97,4585.14,,8895719.0,-0.005025714471714071
2001-07-20,4590.64,4639.58,4575.1,4634.88,,10311916.0,0.010848087517502103
2001-07-23,4645.54,4652.05,4586.22,4588.34,,8477778.0,-0.010041252416459479
2001-07-24,4566.74,4572.83,4489.89,4499.38,,8510229.0,-0.019388275498328333
2001-07-25,4490.46,4507.85,4439.14,4453.59,,7230123.0,-0.010176957714173929
2001-07-26,4452.27,4462.14,4388.42,4411.39,,7872659.0,-0.00947550178619938
2001-07-27,4411.99,4433.17,4332.25,4340.25,,8224050.0,-0.016126436338659733
2001-07-30,4308.68,4308.68,4109.47,4113.93,,10110883.0,-0.052144461724555
2001-07-31,4081.49,4171.89,4043.8,4059.01,,9951579.0,-0.013349765309570216
