date,open,high,low,close,volume,amount,return
2018-05-04,4572.46,4594.16,4566.63,4571.4,,254674357.6,-0.0028792042926319983
2018-05-07,4578.34,4647.11,4577.76,4647.06,,297665429.94,0.016550728442052964
2018-05-08,4648.02,4691.16,4647.01,4685.09,,312790803.85,0.008183668814260914
2018-05-09,4680.16,4687.72,4659.2,4679.34,,274631465.73,-0.0012272976613042497
2018-05-10,4688.23,4701.83,4669.43,4701.33,,296888414.44,0.004699380681890908
2018-05-11,4707.51,4709.14,4666.02,4666.5,,293983431.85,-0.007408541838160643
2018-05-14,4671.01,4695.3,4661.69,4675.59,,281907160.56,0.001947926711668213
2018-05-15,4682.65,4708.22,4658.84,4707.89,,265311158.35,0.006908219069678978
2018-05-16,4692.19,4715.06,4676.99,4681.09,,277731149.58,-0.005692571406723634
2018-05-17,4680.42,4684.14,4645.8,4653.77,,247220812.56,-0.00583624754063683
2018-05-18,4648.99,4685.96,4632.34,4685.9,,272622565.02,0.006904079918001793
2018-05-21,4710.63,4734.62,4709.39,4726.07,,334360411.05,0.00857252608890513
2018-05-22,4722.18,4727.42,4696.52,4727.24,,299302583.89,0.0002475629857365824
2018-05-23,4716.22,4716.22,4670.0,4670.02,,319771118.74,-0.012104314568331498
2018-05-24,4668.2,4676.61,4642.73,4646.79,,263028095.7,-0.0049742827653843635
2018-05-25,4642.09,4651.08,4604.64,4614.47,,281125885.97,-0.006955339062019061
2018-05-28,4610.66,4635.34,4578.79,4609.74,,277928553.52,-0.0010250364613921814
2018-05-29,4600.57,4625.35,4570.84,4572.15,,285549453.69,-0.008154472920381628
2018-05-30,4511.75,4520.34,4451.98,4454.46,,329717698.12,-0.0257406253075686
2018-05-31,4484.3,4535.13,4465.47,4533.67,,294563771.01,0.01778217786218761
2018-06-01,4516.11,4535.96,4466.42,4488.92,,272880180.75,-0.009870590492911946
2018-06-04,4499.97,4517.85,4483.08,4505.85,,244817769.01,0.003771508514297528
2018-06-05,4506.95,4564.67,4506.2,4564.62,,254590160.88,0.013043044042744256
2018-06-06,4558.81,4571.26,4550.33,4562.44,,247103660.64,-0.0004775863051031948
2018-06-07,4572.58,4577.75,4539.44,4542.53,,256772760.28,-0.004363893004620256
2018-06-08,4531.53,4531.65,4459.46,4486.63,,269203897.95,-0.012305917627401408
2018-06-11,4475.16,4489.16,4450.39,4468.84,,229133389.29,-0.003965114127975733
2018-06-12,4470.91,4517.34,4439.46,4515.12,,244714435.43,0.010356155064848993
2018-06-13,4502.64,4504.12,4453.97,4457.36,,244651041.28,-0.012792572511915568
2018-06-14,4441.53,4482.22,4426.01,4439.19,,232217408.64,-0.004076403970063036
2018-06-15,4430.91,4445.97,4361.81,4380.66,,289178804.74,-0.01318483777445878
2018-06-19,4315.01,4321.57,4117.0,4161.51,,427752817.54,-0.05002670830422806
2018-06-20,4136.56,4209.28,4112.58,4192.05,,298864909.12,0.00733868235328039
2018-06-21,4187.48,4227.93,4117.93,4120.4,,311153793.95,-0.017091876289643593
2018-06-22,4090.5,4158.53,4063.77,4157.46,,262876929.47,0.008994272400737913
2018-06-25,4180.89,4189.49,4116.98,4118.83,,256220021.91,-0.009291731008837179
2018-06-26,4070.08,4125.61,4049.93,4117.62,,273824032.63,-0.0002937727461439499
2018-06-27,4113.86,4129.59,4041.85,4059.23,,267454810.32,-0.014180521757714337
2018-06-28,4040.18,4076.97,4011.52,4016.75,,253450913.71,-0.01046503893595585
2018-06-29,4022.38,4128.29,4016.3,4127.95,,288957138.23,0.02768407294454467
2018-07-02,4122.27,4131.75,4010.43,4039.64,,301160306.95,-0.02139318547947522
2018-07-03,4040.21,4065.27,3957.25,4064.37,,320250030.15,0.006121832638551927
2018-07-04,4048.38,4061.74,3992.06,4002.47,,277524804.23,-0.015229912630985831
2018-07-05,3997.66,4024.5,3931.4,3936.3,,277477862.85,-0.01653229131011591
2018-07-06,3937.45,3997.75,3873.01,3956.62,,304936926.25,0.005162208165027993
2018-07-09,3966.82,4054.6,3966.82,4054.38,,269691466.24,0.024707957802366787
2018-07-10,4058.78,4075.14,4038.5,4073.25,,263625784.94,0.004654225800245548
2018-07-11,4003.59,4021.04,3950.51,3994.52,,288294140.83,-0.019328546001350255
2018-07-12,3988.86,4103.0,3988.86,4089.32,,339809361.14,0.023732513543554656
2018-07-13,4093.36,4110.81,4082.97,4105.06,,287165586.47,0.0038490506979156347
2018-07-16,4099.87,4115.75,4074.8,4092.13,,260425946.51,-0.0031497712579110493
2018-07-17,4085.71,4085.71,4040.35,4081.08,,251037914.82,-0.0027003052200199607
2018-07-18,4085.6,4107.12,4058.15,4058.65,,282355110.33,-0.005496094171150712
2018-07-19,4063.49,4085.24,4023.68,4036.14,,263136359.63,-0.005546179148238961
2018-07-20,4031.38,4107.89,4004.2,4096.52,,301927025.33,0.014959837864890746
2018-07-23,4073.59,4130.17,4064.2,4130.12,,357727337.6,0.008202083719840214
2018-07-24,4132.44,4204.38,4132.44,4196.1,,454118125.46,0.015975322750912957
2018-07-25,4200.69,4209.59,4184.26,4196.99,,363262424.83,0.00021210171349572704
2018-07-26,4199.38,4209.65,4155.42,4164.49,,377041245.47,-0.00774364485023793
2018-07-27,4160.92,4171.5,4134.93,4144.36,,318491111.43,-0.004833725138012168
2018-07-30,4140.6,4159.47,4088.66,4112.02,,314412824.95,-0.007803376154580932
2018-07-31,4106.23,4125.77,4091.51,4114.43,,253302468.85,0.0005860866435474232
2018-08-01,4124.93,4143.2,4041.18,4041.44,,305485917.61,-0.017740002867955074
2018-08-02,4026.77,4026.77,3879.38,3950.32,,364338975.05,-0.022546419098143256
2018-08-03,3943.0,3958.35,3892.88,3892.88,,262072390.73,-0.014540594179711985
2018-08-06,3884.85,3913.32,3808.05,3828.14,,273252080.22,-0.016630361069439603
2018-08-07,3837.12,3933.12,3810.46,3933.12,,305881491.56,0.027423239484449358
